country,year,region,is_resource_rich,is_high_institution,is_thailand_peer,gdp_growth,manufacturing_share,services_share,agriculture_share,structural_change_velocity,human_capital_index,institutional_quality,infrastructure_index,investment_rate,trade_openness,government_expenditure,employment_manufacturing_share,employment_services_share,iv_trade_policy,iv_geography,gdp_per_capita_lag,regime,regime_label
Mongolia,1990,East Asia,1,0,0,4.142619146908128,36.12786159689648,64.06352313652314,2.0,2.8908049491005974,0.3088487235370893,-0.9338105925715325,44.925502787211585,16.89840066873151,39.65960835925893,15.134126504375969,19.83321787671239,56.43046952643192,-0.56060763684731,-2.929448690002268,51776.48601225083,1,High-Growth
Mongolia,1991,East Asia,1,0,0,6.857473048154187,35.150552397924784,30.940147832189258,33.90929976988596,4.891445755621731,0.7725933042159667,-0.6119675261041705,73.55295966278018,21.40229423147139,16.581864028101734,15.529059786218056,29.0479101000937,25.73656700676435,-0.218653277435036,-0.09139955750911445,50734.56075106727,1,High-Growth
Mongolia,1992,East Asia,1,0,0,3.2397386266488066,29.26387080697651,29.58498881160037,41.15114038142312,3.4556310993724004,0.18015295872395132,0.5843084119803104,80.19524095894265,17.582555304139028,10.0,15.832136628196256,23.03544124481918,22.141709375997312,-0.5152183938082427,1.5301951988633513,51132.46358115087,0,Low-Growth
Mongolia,1993,East Asia,1,0,0,-0.007809040338398354,32.38386145912183,42.438518647794744,25.177619893083424,2.4923983747266325,0.42370249311485114,-0.1862005095657664,89.62731060090344,26.5240081795541,48.797787316730684,16.90109717368023,23.596998494603124,45.710364489932736,-0.6273134459513029,0.04522270899998256,50850.59895094054,0,Low-Growth
Mongolia,1994,East Asia,1,0,0,1.3868411961450189,37.58379602894134,44.267952337735395,18.148251633323262,2.5004809388731397,0.43195995403412496,0.6649855585756572,48.64839328182232,33.69632227214314,10.0,20.608620387341347,33.64073478274928,34.55850474912853,0.4243939378610126,1.2795186697601588,49741.59058032297,0,Low-Growth
Mongolia,1995,East Asia,1,0,0,2.2169557882319206,27.274681571814334,64.54999637881134,8.175322049374316,0.33643593321589194,0.34391800533865413,-1.0375252747816184,94.01859507245328,5.346542022351791,23.717252209016387,26.984590099077757,31.95339323249245,57.093523967921136,-1.2390527025266425,2.095843501809159,51672.2211958746,0,Low-Growth
Mongolia,1996,East Asia,1,0,0,5.178763945999453,34.607765273295705,43.07567902746203,22.316555699242258,2.1617026092311553,0.7456502157197005,0.2553004493648836,48.039358845228634,31.0119716001563,57.828303500328886,22.1223947751535,37.83695258295882,31.58580001851905,-0.035825578706462934,-0.531454551359215,50116.07028731727,1,High-Growth
Mongolia,1997,East Asia,1,0,0,9.334109771388935,20.279378043953976,44.61263266740636,35.10798928863966,2.781085870149547,0.5544617302484272,-0.9357536630188885,45.911754548312636,21.86229394352131,31.08090057460184,8.0,21.068619884796057,46.56478658080535,0.0516609768510798,0.22907468820570256,51462.15900635778,1,High-Growth
Mongolia,1998,East Asia,1,0,0,6.616875474087179,32.620142393009196,60.74380486288736,6.636052744103452,2.1415714518653677,0.5731077915408811,-2.3240733064544385,70.90433781452563,13.34436066004439,34.042931836787645,13.107746230103274,19.139966853816723,74.02942929906449,1.3313390619884031,1.9203675021442612,50338.55249022222,1,High-Growth
Mongolia,1999,East Asia,1,0,0,2.937872936971088,29.43444098242349,33.9824761990011,36.583082818575406,3.979168012883123,0.4925655482847361,0.4820552004328196,76.86181334382776,38.42911001683831,13.013894421506897,25.555399438720794,30.29652201386848,25.622555099721232,1.0071333364731596,0.3361449630262288,50861.2618700233,0,Low-Growth
Mongolia,2000,East Asia,1,0,0,2.0614971053962226,51.39849676628741,45.00819382748979,3.593309406222801,3.0642600030629183,0.44136509274986707,-1.7358235354659666,85.22977213874913,9.203390307587743,39.619655802368214,18.204164466433394,42.26367427613572,39.29827465195946,0.3958197810959231,0.6928557558178116,51367.31877272967,0,Low-Growth
Mongolia,2001,East Asia,1,0,0,2.309257831437238,44.5581028950155,55.73576625088647,2.0,1.2457189029621278,0.6207219850528303,-3.1738702992497725,70.90402353090555,35.182136133967816,26.30268206827534,12.994061727050507,42.45522584044834,37.26380593231208,-0.6327550298850391,0.5964411375817527,50707.8570761553,0,Low-Growth
Mongolia,2002,East Asia,1,0,0,5.726353597445123,38.37236866829249,48.20182075554482,13.42581057616269,0.8217554414599225,0.6315091672903433,-0.948479216119708,78.26708414888677,16.024543799056175,45.43577564051147,12.060253244687917,30.429229951162974,37.517880940805895,-1.1140464501619933,0.25866114785538813,51156.36988792883,1,High-Growth
Mongolia,2003,East Asia,1,0,0,6.5104959830087825,38.26442277469405,51.609570867283956,10.126006358021996,2.3895476156631896,0.46015194757967876,-0.6207638212745734,78.06210444081992,20.057427735263534,10.0,18.96293774384088,47.5437828384811,43.66139295716777,-0.7280770978553212,0.3733485597113982,51231.18910523329,1,High-Growth
Mongolia,2004,East Asia,1,0,0,6.295035679677703,40.85104202059994,52.08506473501756,7.063893244382498,1.2157069261189077,0.6428030976882536,0.4353489779180286,86.88473070042676,10.85584550341017,70.5039546688871,17.61186836980489,33.27623018452898,47.44842876372557,-0.15024298879825998,1.191707497107065,51058.141020075396,1,High-Growth
Mongolia,2005,East Asia,1,0,0,1.810839895087485,36.42955773448381,59.750577411564606,3.819864853951586,2.7061893698976673,0.47241970818794354,2.18222790001467,78.97162966466969,30.203125903992117,46.20713916056927,21.200155468232698,35.25993945791385,64.69369528446285,1.057368305378225,0.8721970000729778,50967.456634402944,0,Low-Growth
Mongolia,2006,East Asia,1,0,0,4.269546160596144,42.46502457872855,42.32735159068071,15.207623830590734,3.630343931428773,0.825892511822927,-1.8995851028881037,63.6461894430558,18.87699952875731,57.69031670472991,14.852597917397695,45.45628366168602,40.78706050342984,0.03944704824073949,-1.4359095238685275,50492.092091786246,1,High-Growth
Mongolia,2007,East Asia,1,0,0,2.7036296864722615,43.10109927715257,43.10215386753216,13.79674685531527,7.9861859391894665,0.95,-1.0177388830970202,75.80494496203028,27.96465211201624,92.57931524795094,8.171825655383898,19.081930166017663,34.77028249578414,0.5827375831738644,0.4968735905075971,51709.88572749193,0,Low-Growth
Mongolia,2008,East Asia,1,0,0,-3.273459615366585,41.86411356241716,35.061644724417185,23.074241713165655,2.536975728777276,0.6457595618939073,0.15181082586241268,76.76914301818084,16.337212910540085,46.015944196352336,15.776503425595303,22.204331373583404,27.796798253768795,0.5212799050138145,0.3216785413765001,51284.02990298341,0,Low-Growth
Mongolia,2009,East Asia,1,0,0,0.43987405216305064,17.583479628457162,47.14171996662468,35.27480040491817,4.357715415627135,0.41088018019368416,-1.5031132079813063,84.73660168065194,30.02274107541987,38.794384592496264,13.846498024404621,7.142679709831518,43.158985668819355,2.042076040143744,0.2773584619646759,51213.86051040814,0,Low-Growth
Mongolia,2010,East Asia,1,0,0,3.988567770994561,28.495885021918962,54.879358988132466,16.624755989948568,1.951523046223509,0.6426419877900487,-1.9704392327339,100.55261897902139,25.31762196266488,36.17697906581745,24.010949122091624,19.960963737358234,42.954045529996236,-0.7597031174802871,-1.7710685530880912,51485.7711902091,0,Low-Growth
Mongolia,2011,East Asia,1,0,0,-1.2205279427445193,18.395295927371734,43.96716368650928,37.637540386118985,0.30064092054374414,0.5989955680220455,-2.0510932336046914,64.61649369845038,23.714958908372594,36.236201707287805,19.898149929216867,11.45935443178297,40.76456960520003,1.3032780373160637,0.5861658003927833,51068.79309089176,0,Low-Growth
Mongolia,2012,East Asia,1,0,0,5.4819996640944995,35.063041477557825,41.09266737421795,23.84429114822423,0.3286704117707824,0.6878140029611263,-1.9920304394983408,68.16181759515032,8.891659569350312,10.0,10.696303846677123,29.16868128008397,31.480347575301792,0.5136144642310962,0.03471374875256186,50315.747893280975,1,High-Growth
Mongolia,2013,East Asia,1,0,0,8.053636928941788,27.049098601321173,50.0422985147399,22.908602883938926,1.712996474818398,0.6786505565122504,-2.317398088345959,57.70340321198134,16.93746248309625,46.906776343129096,15.613921838312375,15.233887017789067,42.036288426826275,0.269294752580734,-0.04489303012253698,51416.25051529961,1,High-Growth
Mongolia,2014,East Asia,1,0,0,5.2822888709386575,25.590613307561753,50.850723565040624,23.558663127397622,2.363782185919923,0.7441362139123343,-1.043029072477796,77.87554430005531,28.28870120837005,14.425626868458174,12.179254437722138,18.43774123722601,55.20598957240803,0.37976763604089603,-0.9680457585102453,51194.84614730755,1,High-Growth
Mongolia,2015,East Asia,1,0,0,2.5995086514089616,42.83111646845423,28.53908244883793,28.629801082707836,3.217561711468747,0.8042344535276935,0.5090340047244375,80.05590731962113,18.800474247367124,14.171204636882202,14.852025557599182,38.49365082968755,31.233441790815025,-1.1071568168024517,-0.36550593698526584,51299.35038988374,0,Low-Growth
Mongolia,2016,East Asia,1,0,0,2.5975508571563872,29.208077346059127,42.655315785875715,28.136606868065158,0.9038987438237553,0.5695992241420489,-0.8084539825766657,84.96585632147965,17.025136941770675,31.78845945799143,19.91714802469773,33.02625809262764,39.28482432096294,0.996118214911129,-1.3902219251534627,51478.880719646884,0,Low-Growth
Mongolia,2017,East Asia,1,0,0,0.24119181127448153,29.085028740327708,59.302792012962875,11.61217924670941,1.9000316573392912,0.73245070830816,-2.639240671867917,86.45579022918095,22.413600071213885,54.38840573946495,8.0,18.08903895272523,52.80251426367154,0.5362909095171899,-2.1961278210999464,51343.93801226007,0,Low-Growth
Mongolia,2018,East Asia,1,0,0,6.8320399074717,40.5428606738995,51.990855825705665,7.466283500394837,1.5998810134038683,0.4177996794315038,-1.2716633084736813,105.62447737812839,31.14763622019545,67.76372755744464,20.576044936810405,35.51262401327968,42.45480680541333,-0.13006029355362003,1.669069525826331,50978.720997104065,1,High-Growth
Mongolia,2019,East Asia,1,0,0,8.753904745036541,45.60345687276063,28.118219886029543,26.278323241209826,1.1718084023292983,0.6014844796078567,-2.498320630309025,95.07801063616418,28.07577430876775,28.87646403516259,9.005904237249592,35.64507774834091,24.93761902737198,0.5483196275544987,0.9495945713644882,51445.292409363756,1,High-Growth
Mongolia,2020,East Asia,1,0,0,10.175110403788594,32.2285879519448,25.661191690766067,42.11022035728913,0.5253190406323355,0.6695419581883295,0.3523657555377644,99.93725436100281,10.565047026939062,54.30635966027594,22.02918703037432,35.63212897342795,26.5112339368086,0.7608466543114778,0.06008599461516361,51694.15600271172,1,High-Growth
Brunei,1980,Southeast Asia,1,0,0,-3.3756212945841986,16.691673143713952,63.353578347354876,19.954748508931168,0.805666856949608,0.37460067143274295,-0.013334770053856748,57.08503317174397,30.60003723956511,25.691624904595297,8.0,21.2305205066003,78.58053118843313,0.1884535964292827,-1.2704882455818216,50981.613266946966,0,Low-Growth
Brunei,1981,Southeast Asia,1,0,0,2.960569100308559,32.15567074484103,54.01249696247958,13.831832292679387,2.3716298220298904,0.35928870973770394,-0.00661648560638417,38.85378333607528,22.096132594867807,73.3355738618966,15.829698073096413,26.873585888672675,21.2627288819888,-0.4496501938428139,0.7639029085756444,50329.802766441426,0,Low-Growth
Brunei,1982,Southeast Asia,1,0,0,0.6722520930449924,33.02692714183316,56.58155928248685,10.39151357567998,1.6508291956461698,0.15706790570631662,-0.9925400519187608,28.198334883749908,17.75542634721158,34.599311407051104,15.923374369319909,32.03377298044478,34.68858651703285,1.7772947680304536,0.4838411250264615,50528.83405216989,0,Low-Growth
Brunei,1983,Southeast Asia,1,0,0,3.4893332481796633,19.682392758791888,48.54709481131335,31.770512429894758,2.731120740864355,0.41702551283101635,-0.2599343945778245,24.756315060958087,23.89473655173993,91.93098982436142,23.973160150044684,15.425264458233597,48.611353061137685,0.5775169546072118,0.5065876716972757,51130.976680430205,0,Low-Growth
Brunei,1984,Southeast Asia,1,0,0,5.97045636428134,30.13503249182215,45.40286094608248,24.462106562095364,1.8461447926311552,0.3915759366444021,-0.8915337820874992,9.876285162330117,26.882660475333765,10.0,34.28890163691793,33.15986129260608,39.08499343007774,0.009426360563773238,0.30297187358728317,50305.41980600553,1,High-Growth
Brunei,1985,Southeast Asia,1,0,0,3.6655479024148496,24.245818262152273,52.177532761767665,23.576648976080065,2.6270555967079887,0.44593545862004724,-0.6038627040590274,37.93274432033871,18.273353956510764,78.4464443992343,15.878084670710694,20.498995134344625,57.113247172314985,-0.07937614002031229,0.21446326746755132,50576.807681842554,0,Low-Growth
Brunei,1986,Southeast Asia,1,0,0,6.106837641529555,35.266836618305646,48.75694526423522,15.976218117459133,1.7189194468960336,0.5499059755861182,-1.1656014005067874,46.50751348648745,5.0,50.13013154737366,15.242368207455117,20.71391521846595,39.835099551116635,-0.5737031442926516,-0.04798579485058113,49966.33676935752,1,High-Growth
Brunei,1987,Southeast Asia,1,0,0,6.240006628457966,27.24742797558261,59.70786331074811,13.04470871366928,2.189124909227591,0.6414734268276265,1.4441664313855662,30.911970025861045,14.252128118711068,69.58664120811837,22.2495973179444,26.02497375220948,70.65782975973862,0.011369908798494166,0.4261565596461849,50184.805874258265,1,High-Growth
Brunei,1988,Southeast Asia,1,0,0,8.233485428126226,22.53427257471336,45.839001307901086,31.62672611738556,1.2897917172886755,0.3545844426728526,-1.4284451394674302,19.11306107923583,13.717456637894093,98.72407778619048,22.41393086184821,22.200333479060284,49.349412449022466,1.8341345643623908,-1.771422551443844,50085.05844235673,1,High-Growth
Brunei,1989,Southeast Asia,1,0,0,0.6860961530288906,22.59544487531801,44.63626936632751,32.76828575835448,0.43861782626410817,0.4772943086117824,-1.6674017542138997,8.166768345186448,12.057050356970414,36.26903366718562,16.517523379153683,12.97128813939605,36.88647698290432,-1.1309873884855863,-0.125819351548333,50188.45433581869,0,Low-Growth
Brunei,1990,Southeast Asia,1,0,0,-0.6852878374098703,23.77199443544173,39.60262676057122,36.625378803987054,1.8135685333508587,0.5408775400039348,-0.8838222418203716,30.03771753984317,23.04416244253042,67.26752223371592,18.85613047320978,26.642233865206872,38.37279085745613,0.9136072175680342,0.1335654155359782,51087.83222662849,0,Low-Growth
Brunei,1991,Southeast Asia,1,0,0,0.7204493735078712,27.79490842785904,54.10519377868858,18.099897793452378,1.015223645886495,0.6530589338418094,-2.5099654061784946,28.583211785845563,21.836581128594027,31.89090920491348,38.26660944773617,25.102802660144086,48.05895853678742,-0.5154692730838591,-0.48016228319304444,50790.07033065759,0,Low-Growth
Brunei,1992,Southeast Asia,1,0,0,2.9949061145128746,22.814782027840785,66.13141490281515,11.05380306934407,2.7690099253020684,0.5338050969902316,-2.4095116726840855,52.47754734958565,32.434259532888206,84.24452754905947,22.406555116858,24.742279557521258,60.047830033422905,0.628102969833705,-0.6807755663251802,50946.13272807786,0,Low-Growth
Brunei,1993,Southeast Asia,1,0,0,5.839700492695975,18.10845256428571,51.169867268284364,30.721680167429923,0.4533244074479991,0.6013721581605631,-1.3439114311364508,71.37659423404071,9.682591216311554,81.34336965549336,13.410904630151382,7.982268420330384,47.878686567975016,-0.25460798601388357,-1.1096093679030308,49984.31155414237,1,High-Growth
Brunei,1994,Southeast Asia,1,0,0,4.842853369257085,29.679627944691553,50.68047978607119,19.63989226923725,0.9576951464354702,0.5079178801433215,-2.5156690916364455,25.48659022164835,18.37465176812257,45.98366784084814,23.10589607104059,28.239003876268832,50.21269654342243,-0.2802827130771807,-1.3806521701101395,51056.035568533014,1,High-Growth
Brunei,1995,Southeast Asia,1,0,0,1.130126089438892,18.325294507338697,41.70734747127325,39.96735802138805,0.23670040224687255,0.3994959350851459,-0.8457614825895685,44.84197589470512,18.726804227698178,32.09014265748135,14.166089675599935,10.700993202459347,39.91435344512547,0.5711026285913683,-0.7706179501253388,51635.32004800852,0,Low-Growth
Brunei,1996,Southeast Asia,1,0,0,4.90877481708972,19.862982609347174,25.681066680806772,54.45595070984606,0.8043956498247026,0.5652817657678482,-0.7587274456309003,39.56651282334016,19.723422196113447,37.218513553261815,16.185902602009495,19.233851459423203,23.822594256023468,0.6099513873319773,-0.23186850662578992,50728.99132709761,1,High-Growth
Brunei,1997,Southeast Asia,1,0,0,-0.03876124607390463,5.0,42.91733640433238,52.08266359566762,0.1637483543816781,0.6205510481405234,-1.122413453029948,55.61510313367499,5.0,48.57907869482626,8.0,2.791696484340668,37.420705746752965,1.2762639878735544,0.37120676347005876,50934.11549856856,0,Low-Growth
Brunei,1998,Southeast Asia,1,0,0,2.2807306865255432,20.648132693018532,55.12851254564956,24.223354761331898,2.7707210368889887,0.6329581075424532,-1.2662084805426232,63.98335612304348,27.688747657856666,10.0,14.510515420636692,12.985496309784956,34.62571183642692,-1.0325332762094106,2.44125584526534,51254.75494810622,0,Low-Growth
Brunei,1999,Southeast Asia,1,0,0,9.436867581541888,19.065254711932198,45.418745639911485,35.51599964815632,1.1768723604806146,0.6176259305209555,-1.4928104188500004,30.150102441311894,45.0,46.47125819142986,16.04556664090428,15.684353853944733,39.223206867302515,0.1227289077054837,1.2869472861164193,50912.72576015679,1,High-Growth
Brunei,2000,Southeast Asia,1,0,0,0.75075820996268,21.284785748720715,67.08678724696222,11.628427004317075,2.3422381294751413,0.5761287500646198,-2.3344830257831077,35.61161604840081,20.12098609267643,58.40807423303202,15.75226308404367,14.983767254395916,54.412759116803265,-0.023393960243946223,-2.382762352073065,50449.33668561515,0,Low-Growth
Brunei,2001,Southeast Asia,1,0,0,4.143627678809505,18.489490864568566,52.165617701974476,29.344891433456958,0.4530855018619921,0.7626874758491144,0.7150928883569803,54.33745546807626,16.196122070484456,33.40417242935774,16.553620665205315,13.186581543718004,51.28110329966444,0.4203098174852043,0.5918011911450157,51654.64185571809,1,High-Growth
Brunei,2002,Southeast Asia,1,0,0,8.744167893611776,33.795710171165226,45.78007779398942,20.424212034845354,2.3700139671660314,0.7352263735763767,0.4100991639315894,57.81104761787286,14.653134688072889,15.136789053363088,17.759776754873403,37.39841765025509,39.07436146131274,0.7851265854600545,0.8439514005189311,50908.15688953641,1,High-Growth
Brunei,2003,Southeast Asia,1,0,0,2.8278709770780432,15.2179977700946,39.01241244369848,45.76958978620692,1.6394300457347797,0.6344394426778844,-0.4519546363353178,63.509858582625114,24.768651953059894,26.247385771358765,10.690943599156085,13.380636623483733,31.4231401604773,-1.5704750453679706,0.9713442845414815,51772.55095325115,0,Low-Growth
Brunei,2004,Southeast Asia,1,0,0,8.07341380645873,30.00745676778322,66.43841868034293,3.5541245518738407,1.2828315800468684,0.7586016526081139,-0.4695245190281496,72.50567478513886,21.488744167007482,82.40641774370005,19.341142575249222,15.099877919973752,74.26413323593852,-0.947530740972112,1.2530582102439143,51054.87855927984,1,High-Growth
Brunei,2005,Southeast Asia,1,0,0,8.542180385294413,28.441143794522972,56.10242381152557,15.45643239395146,0.8452572343851319,0.2979262865578384,-0.6580037373221574,43.259037358921574,21.369497149965305,21.426436340419613,10.89028835264355,31.882149624653138,59.49197002227387,-0.004142584944154457,0.1847686502490239,51001.0419871285,1,High-Growth
Brunei,2006,Southeast Asia,1,0,0,4.3106093901256,32.94992210294366,46.96295790783067,20.08711998922567,0.8396939916624578,0.6112569527727265,-1.5093761959107326,66.13023524244724,15.701099285492802,61.7130900704709,25.29603923346886,21.619618972897456,41.346830661335275,0.4613307130354217,-0.4358573549814069,51382.16028041333,1,High-Growth
Brunei,2007,Southeast Asia,1,0,0,6.913389816070806,20.152079631320703,38.6866971172343,41.161223251444994,0.6151547791274876,0.470837149067935,-0.12260215514300354,44.97373049735383,38.664131346021506,82.39819653934376,18.075454617601885,19.617624283989414,25.31965871068347,2.523373331399558,-0.5902146122004895,51114.75129305032,1,High-Growth
Brunei,2008,Southeast Asia,1,0,0,-2.0104022608597494,16.14924674338313,51.21986913879235,32.63088411782452,1.0885488658490763,0.4623384097604485,-1.7652338021151406,66.98682051128282,9.748072217049405,31.279708224410573,21.979640287586868,21.325015323513334,49.767187750861396,-0.9172616421772875,-0.367114170072311,51215.794503076286,0,Low-Growth
Brunei,2009,Southeast Asia,1,0,0,2.3810248735161306,26.739787864113797,60.89422861891844,12.365983516967766,0.6288875805952587,0.8308250329581885,-0.9997827011378551,50.23215196293012,37.418563048337774,10.0,13.567567648170435,18.038511942723893,77.71601210269264,1.8068588841465116,1.4939281436421976,51059.670668811836,0,Low-Growth
Brunei,2010,Southeast Asia,1,0,0,8.517973015365895,32.81810696242498,52.15634457327448,15.025548464300542,0.09893314264650303,0.6022331989110431,-1.0515679921029948,75.12737473017118,22.937598390203103,49.213215744907906,27.057143956193126,6.781841661732815,50.9297883653615,0.7177387066589793,1.1469628682551696,51217.56427947332,1,High-Growth
Brunei,2011,Southeast Asia,1,0,0,5.898722743431977,36.92933123424144,46.39356817785478,16.67710058790378,0.5339515662551204,0.8997860946523136,-3.3488324910546217,56.84981100278121,31.726687828823707,77.31344584020758,21.134671265560165,26.230188483854818,35.617605362093265,-0.5912156192423738,1.5480082208186925,50960.77865542233,1,High-Growth
Brunei,2012,Southeast Asia,1,0,0,3.022995943306526,31.742192240792214,43.53528463584271,24.722523123365086,0.19518778030882852,0.4034926800435762,-2.7360418834459277,68.5150978998226,9.398742758417905,102.62716598336256,8.0,20.313890161327908,39.29081772378217,-0.3651329377957845,-1.104145456663919,50821.036080252365,0,Low-Growth
Brunei,2013,Southeast Asia,1,0,0,0.9932822640218092,40.61543271613939,50.935247558698514,8.449319725162098,2.365800978775048,0.7400464518742212,0.5366348775786645,27.600535461096207,17.564335830814166,82.67838557876784,14.569585063503999,46.809068221264106,57.17906965264008,-0.4691307161274624,-0.5031635190463567,50818.19707882276,0,Low-Growth
Brunei,2014,Southeast Asia,1,0,0,0.4771308240871335,28.430489443464044,32.5274420798428,39.04206847669316,1.2074660323804436,0.7662118045350373,-2.793445286220707,94.04727909492509,24.108874355321774,68.74245053612172,13.448008790743366,26.28330014628773,34.77050252610084,-0.09860839900467729,2.001922459248361,51372.03231745647,0,Low-Growth
Brunei,2015,Southeast Asia,1,0,0,7.191477712019169,29.684172262854943,29.944012788382736,40.37181494876232,0.7421074764307263,0.5697537348114101,-1.8156779669332253,95.0,18.28983801550121,24.917454225612584,15.845210231346751,16.026780087366507,33.39004973745433,-0.695680744166515,0.5292999339436693,52053.053357105164,1,High-Growth
Brunei,2016,Southeast Asia,1,0,0,3.447651945372356,16.75931156076456,79.3492348293642,3.8914536098712347,1.8727602692332443,0.6591090341858792,-1.7274004770667566,71.4900517074056,17.280130221187846,98.82361384998767,10.646791666710588,13.859285058962652,71.19604461308258,-0.11741030034486948,-0.10861665493834241,51341.96459493976,0,Low-Growth
Brunei,2017,Southeast Asia,1,0,0,6.996141835568903,28.351292890982293,25.0,46.64870710901771,0.5995897483263276,0.4476540959744876,-0.02441580423700962,95.0,12.590087099291594,43.45548194143233,14.403865769682017,29.68625193704732,22.856354569770275,1.7283293805663333,0.4137542029473876,51546.22509031791,1,High-Growth
Brunei,2018,Southeast Asia,1,0,0,5.297505105393096,11.098510414037253,51.02412746624612,37.87736211971663,0.14009288745592968,0.8128128240736648,-1.0252419270488442,60.01898348755994,20.058805399357592,22.928986778291417,8.0,10.492803617839275,50.353631444018184,0.4670909439935746,1.302928421945811,51117.484054848035,1,High-Growth
Brunei,2019,Southeast Asia,1,0,0,0.21716997785979536,22.219997602352716,39.89245139875918,37.8875509988881,0.15969830697559192,0.6202592280693122,-3.003206340028197,70.1823496380936,10.908998666369142,55.791201790273064,14.06379145055607,22.71608781990497,45.50052862967362,0.6793813730119062,-1.55102618198332,52227.59799943952,0,Low-Growth
Brunei,2020,Southeast Asia,1,0,0,7.867486892896324,35.58340928268426,43.37989834343986,21.03669237387588,3.732491869699179,0.6059573342067609,1.2751610392537074,55.633801145827896,19.996170255451958,50.853597333505306,14.92215453619313,25.310325303604415,39.51203252388108,-0.5621623419347272,-1.422058497167931,51607.51597147173,1,High-Growth
Papua New Guinea,1980,Southeast Asia,1,0,0,3.6125195957339975,22.67975678827046,55.06192743393053,22.25831577779902,3.0524319175925574,0.5151263622725947,0.9742166542882513,14.300713378597472,22.53890106604289,53.88115130145698,20.106547750060408,24.386326706267763,47.73217326893008,-0.4055033665540877,0.5339807974186639,49610.898636217076,0,Low-Growth
